"TOA5","MAT06_BLK1_CR1000_8","CR1000","40166","CR1000.Std.28","CPU:GH_Soilmo_temp_ver-1-2023-06-14.CR1","37555","MetData"
"TIMESTAMP","RECORD","Air_3M_Avg","RH","GH_Air_Avg","GH_RH","BattV_Min"
"TS","RN","Deg C","%","Deg C","%","Volts"
"","","Avg","Smp","Avg","Smp","Min"
"2023-09-10 20:00:00",2064,7.218,78.83,6.907,79.45,13.41
"2023-09-10 21:00:00",2065,5.815,80,4.931,85.4,13.27
"2023-09-10 22:00:00",2066,4.247,85.4,3.355,88.1,13.17
"2023-09-10 23:00:00",2067,4.624,74.71,3.703,78.44,13.11
"2023-09-11 00:00:00",2068,4.09,72.48,3.397,76.22,13.07
"2023-09-11 01:00:00",2069,5.725,69.63,5.067,73.09,13.02
"2023-09-11 02:00:00",2070,4.954,79.49,4.43,79.53,13.02
"2023-09-11 03:00:00",2071,6.19,60.53,5.442,62.97,12.99
"2023-09-11 04:00:00",2072,6.974,62.86,6.294,67.69,12.97
"2023-09-11 05:00:00",2073,7.129,59.9,6.488,61.06,12.95
"2023-09-11 06:00:00",2074,7.881,71.61,7.598,73.01,12.92
"2023-09-11 07:00:00",2075,7.319,63.56,6.987,63.97,12.9
"2023-09-11 08:00:00",2076,7.925,63.97,7.678,65.55,12.92
"2023-09-11 09:00:00",2077,5.674,78.73,5.581,79.01,12.93
"2023-09-11 10:00:00",2078,6.698,74.86,6.72,74.38,13.06
"2023-09-11 11:00:00",2079,6.953,80.1,7.17,78.16,13.48
"2023-09-11 12:00:00",2080,6.617,84.1,6.867,83.1,14.08
"2023-09-11 13:00:00",2081,6.361,87.5,6.511,86.8,13.99
"2023-09-11 14:00:00",2082,6.393,86.3,6.434,85.7,13.96
"2023-09-11 15:00:00",2083,6.619,87.3,6.682,86.7,13.95
"2023-09-11 16:00:00",2084,6.939,87.1,6.941,86.5,14.11
"2023-09-11 17:00:00",2085,6.808,87.9,6.767,87.6,13.91
"2023-09-11 18:00:00",2086,6.493,91.5,6.371,91.4,13.7
"2023-09-11 19:00:00",2087,6.026,96.1,5.895,94.7,13.5
"2023-09-11 20:00:00",2088,5.283,98.2,5.164,96.9,13.34
"2023-09-11 21:00:00",2089,4.488,98.5,4.374,97.5,13.22
"2023-09-11 22:00:00",2090,4.296,98.5,4.165,97.7,13.13
"2023-09-11 23:00:00",2091,4.163,98.5,4.01,97.8,13.08
"2023-09-12 00:00:00",2092,4.043,98.7,3.879,97.8,13.05
"2023-09-12 01:00:00",2093,3.977,98.5,3.849,97.8,13.03
"2023-09-12 02:00:00",2094,3.865,98.5,3.777,97.8,13.01
"2023-09-12 03:00:00",2095,3.835,97.5,3.69,97.1,12.98
"2023-09-12 04:00:00",2096,3.433,96.6,3.263,96.5,12.95
"2023-09-12 05:00:00",2097,3.293,96.8,3.132,96.3,12.93
"2023-09-12 06:00:00",2098,3.309,97.1,3.159,96.4,12.9
"2023-09-12 07:00:00",2099,3.082,97.1,2.945,96.3,12.89
"2023-09-12 08:00:00",2100,3.278,96.5,3.171,95.7,12.9
"2023-09-12 09:00:00",2101,3.297,96.4,3.268,95.3,12.91
"2023-09-12 10:00:00",2102,3.127,95.5,3.058,94.9,12.91
"2023-09-12 11:00:00",2103,3.814,93.3,3.796,92.3,12.99
"2023-09-12 12:00:00",2104,4.138,90.6,4.117,90.3,13.07
"2023-09-12 13:00:00",2105,4.39,90,4.415,90,13.17
"2023-09-12 14:00:00",2106,4.39,91,4.334,91.7,13.16
"2023-09-12 15:00:00",2107,4.639,90.7,4.615,91,13.18
"2023-09-12 16:00:00",2108,4.392,93.5,4.338,93.8,13.26
"2023-09-12 17:00:00",2109,4.44,91,4.34,91.6,13.27
"2023-09-12 18:00:00",2110,4.264,94.6,4.121,94.1,13.2
"2023-09-12 19:00:00",2111,4.131,94.4,4.015,94.2,13.1
"2023-09-12 20:00:00",2112,3.99,93.7,3.824,93.9,12.99
"2023-09-12 21:00:00",2113,3.709,95.8,3.526,95.4,12.92
"2023-09-12 22:00:00",2114,3.345,92.9,3.072,95.7,12.89
"2023-09-12 23:00:00",2115,3.331,96,3.055,95.3,12.85
"2023-09-13 00:00:00",2116,2.715,96.8,2.43,96.1,12.86
"2023-09-13 01:00:00",2117,2.276,96.7,1.975,96.3,12.85
"2023-09-13 02:00:00",2118,2.341,93,2.015,95.3,12.85
"2023-09-13 03:00:00",2119,2.199,93.8,1.843,94.7,12.85
"2023-09-13 04:00:00",2120,2.174,90.7,1.923,92.6,12.85
"2023-09-13 05:00:00",2121,2.235,93.8,1.995,93.9,12.85
"2023-09-13 06:00:00",2122,2.152,93.5,1.896,94.3,12.83
"2023-09-13 07:00:00",2123,2.225,89.8,1.994,92.2,12.85
"2023-09-13 08:00:00",2124,2.64,92.2,2.454,92.6,12.86
"2023-09-13 09:00:00",2125,3.49,85.2,3.32,87.4,12.9
"2023-09-13 10:00:00",2126,4.655,74.38,4.538,76.64,12.99
"2023-09-13 11:00:00",2127,4.999,74.89,4.884,75.47,13.2
"2023-09-13 12:00:00",2128,5.729,66.75,6.032,65.62,13.41
"2023-09-13 13:00:00",2129,6.951,58.88,7.406,56.62,14.46
"2023-09-13 14:00:00",2130,7.534,60.47,8.06,59.27,14.42
"2023-09-13 15:00:00",2131,7.266,57.92,7.516,57.1,14.18
"2023-09-13 16:00:00",2132,7.831,60.38,8.29,56.58,14.05
"2023-09-13 17:00:00",2133,7.364,58.1,7.898,55.84,14.06
"2023-09-13 18:00:00",2134,7.742,57.96,8.61,56.14,14.09
"2023-09-13 19:00:00",2135,6.228,72.11,6.197,72.59,14.06
"2023-09-13 20:00:00",2136,4.123,78.32,3.678,82,13.68
"2023-09-13 21:00:00",2137,2.309,82.7,1.397,85.4,13.45
"2023-09-13 22:00:00",2138,1.104,84.6,0.178,87,13.3
"2023-09-13 23:00:00",2139,0.201,84.7,-0.41,87.2,13.2
"2023-09-14 00:00:00",2140,0.064,82.9,-0.51,85.9,13.12
"2023-09-14 01:00:00",2141,0.43,82.2,-0.219,84.8,13.08
"2023-09-14 02:00:00",2142,-0.022,83.9,-0.588,85.7,13.05
"2023-09-14 03:00:00",2143,-0.543,83.2,-1.173,86,13.03
"2023-09-14 04:00:00",2144,-0.528,84.5,-1.144,86,13.01
"2023-09-14 05:00:00",2145,-0.762,79.31,-1.313,81.1,12.99
"2023-09-14 06:00:00",2146,-1.13,78.9,-1.576,82.1,12.96
"2023-09-14 07:00:00",2147,-0.579,82.2,-0.979,82.8,12.96
"2023-09-14 08:00:00",2148,0.755,74.47,0.472,75.64,12.98
"2023-09-14 09:00:00",2149,3.049,65.9,2.874,67.17,13.06
"2023-09-14 10:00:00",2150,6.035,52.34,5.913,52.93,13.17
"2023-09-14 11:00:00",2151,7.657,44.17,7.635,43.82,13.8
"2023-09-14 12:00:00",2152,8.5,41.07,8.87,39.73,14.45
"2023-09-14 13:00:00",2153,8.98,43.21,9.43,43.01,14.43
"2023-09-14 14:00:00",2154,8.53,49.32,8.7,49.21,14.03
"2023-09-14 15:00:00",2155,7.92,45.02,7.914,44.98,14.06
"2023-09-14 16:00:00",2156,8.18,44.37,8.13,44.64,14.08
"2023-09-14 17:00:00",2157,8.66,46.39,8.67,46.94,14.09
"2023-09-14 18:00:00",2158,7.779,55.46,7.663,55.43,14.08
"2023-09-14 19:00:00",2159,5.689,84,5.506,84.2,13.81
"2023-09-14 20:00:00",2160,4.213,81.3,3.914,83.1,13.54
"2023-09-14 21:00:00",2161,4.494,79.37,4.105,81.1,13.37
"2023-09-14 22:00:00",2162,3.691,86.4,2.945,87.9,13.24
"2023-09-14 23:00:00",2163,1.578,89.2,0.918,90.9,13.15
"2023-09-15 00:00:00",2164,0.343,84.9,-0.234,86.9,13.09
"2023-09-15 01:00:00",2165,0.95,81.1,0.159,85,13.05
"2023-09-15 02:00:00",2166,0.119,87.4,-0.53,88.9,13.02
"2023-09-15 03:00:00",2167,-0.089,85.2,-0.604,86.7,13
"2023-09-15 04:00:00",2168,-0.097,85.6,-0.587,87,12.97
"2023-09-15 05:00:00",2169,-0.102,89.5,-0.415,90.3,12.96
"2023-09-15 06:00:00",2170,0.376,87.2,0.108,89.6,12.95
"2023-09-15 07:00:00",2171,1.532,83.9,1.185,85.6,12.92
"2023-09-15 08:00:00",2172,2.139,86.5,1.985,87.1,12.93
"2023-09-15 09:00:00",2173,2.643,84.3,2.533,85.5,12.96
"2023-09-15 10:00:00",2174,3.605,80.6,3.538,81.4,12.98
"2023-09-15 11:00:00",2175,4.527,71.4,4.446,71.81,13.08
"2023-09-15 12:00:00",2176,5.049,78.11,5.059,76.87,13.15
"2023-09-15 13:00:00",2177,5.23,71.23,5.313,71.54,13.33
"2023-09-15 14:00:00",2178,5.84,70,5.969,70.45,13.56
"2023-09-15 15:00:00",2179,5.769,77.43,6.036,76.92,13.72
"2023-09-15 16:00:00",2180,5.654,72.26,5.868,71.03,14.05
"2023-09-15 17:00:00",2181,6.055,74.86,6.182,74.86,14.2
"2023-09-15 18:00:00",2182,4.972,82.5,4.889,82.4,14.01
"2023-09-15 19:00:00",2183,4.346,82.5,4.252,82.6,13.71
"2023-09-15 20:00:00",2184,3.458,85.9,3.286,87.4,13.48
"2023-09-15 21:00:00",2185,2.64,80.7,1.778,83.9,13.33
"2023-09-15 22:00:00",2186,1.404,81.7,0.816,84.1,13.21
"2023-09-15 23:00:00",2187,1.609,80.6,1.244,83.6,13.12
"2023-09-16 00:00:00",2188,1.285,74.92,0.627,80.4,13.05
"2023-09-16 01:00:00",2189,0.602,76.27,-0.28,77.64,13.01
"2023-09-16 02:00:00",2190,0.157,76.9,-0.47,77.35,12.97
"2023-09-16 03:00:00",2191,-0.013,74.95,-0.624,77.25,12.85
"2023-09-16 04:00:00",2192,-0.624,82.3,-1.143,83.7,12.69
"2023-09-16 05:00:00",2193,-0.979,71.66,-1.542,74.1,12.62
"2023-09-16 06:00:00",2194,0.028,74.56,-0.356,76.69,12.63
"2023-09-16 07:00:00",2195,0.039,72.02,-0.376,73.49,12.63
"2023-09-16 08:00:00",2196,1.825,66.3,1.632,66.58,12.68
"2023-09-16 09:00:00",2197,3.623,59.08,3.438,60.25,12.79
"2023-09-16 10:00:00",2198,4.074,61.26,3.966,62.09,12.95
"2023-09-16 11:00:00",2199,4.172,59.17,4.219,59.07,13.29
"2023-09-16 12:00:00",2200,5.237,56.46,5.316,54.81,13.67
"2023-09-16 13:00:00",2201,6.545,48.08,6.669,48.12,13.75
"2023-09-16 14:00:00",2202,6.883,53.56,6.923,53.29,13.72
"2023-09-16 15:00:00",2203,6.857,53.35,6.912,52.87,13.74
"2023-09-16 16:00:00",2204,6.504,61.84,6.517,61.98,14.3
"2023-09-16 17:00:00",2205,5.825,63.49,5.787,63.6,14.16
"2023-09-16 18:00:00",2206,5.711,66.58,5.588,66.99,13.93
"2023-09-16 19:00:00",2207,4.833,74.13,4.661,74.92,13.65
"2023-09-16 20:00:00",2208,4.56,68.21,4.356,69.1,13.44
"2023-09-16 21:00:00",2209,4.752,64.2,4.534,64.75,13.3
"2023-09-16 22:00:00",2210,4.553,72.05,4.151,73.42,13.19
"2023-09-16 23:00:00",2211,3.683,75.46,3.009,77.42,13.11
"2023-09-17 00:00:00",2212,2.655,70.2,2.043,73.49,13.05
"2023-09-17 01:00:00",2213,1.992,73.19,1.264,77.48,13.01
"2023-09-17 02:00:00",2214,1.672,77.12,0.757,80.7,12.98
"2023-09-17 03:00:00",2215,1.778,72.63,0.812,75.17,12.95
"2023-09-17 04:00:00",2216,0.241,77.09,-0.366,81,12.92
"2023-09-17 05:00:00",2217,0.421,82.5,-0.302,85.1,12.9
"2023-09-17 06:00:00",2218,0.742,76.75,0.046,81.6,12.88
"2023-09-17 07:00:00",2219,0.704,87,0.143,87.2,12.87
"2023-09-17 08:00:00",2220,0.912,87.6,0.714,86.3,12.9
"2023-09-17 09:00:00",2221,0.164,97.3,0.103,95.8,12.94
"2023-09-17 10:00:00",2222,0.031,97.9,0.014,96,13
"2023-09-17 11:00:00",2223,0.623,91.6,0.707,90.3,13.06
"2023-09-17 12:00:00",2224,1.659,89.2,1.966,88.3,13.29
"2023-09-17 13:00:00",2225,1.733,87.4,1.839,86.3,13.64
"2023-09-17 14:00:00",2226,2.159,87.1,2.316,85.7,13.86
"2023-09-17 15:00:00",2227,2.859,83.2,3.139,82,14.43
"2023-09-17 16:00:00",2228,2.552,91.5,2.819,89.5,14.18
"2023-09-17 17:00:00",2229,1.672,88.8,1.913,88,14.04
"2023-09-17 18:00:00",2230,1.769,89.4,1.837,88.7,13.82
"2023-09-17 19:00:00",2231,1.336,94.7,1.255,93.9,13.61
"2023-09-17 20:00:00",2232,0.811,94.6,0.607,94.3,13.42
"2023-09-17 21:00:00",2233,0.735,96.7,0.623,95.5,13.28
"2023-09-17 22:00:00",2234,0.503,96.8,0.399,95.4,13.17
"2023-09-17 23:00:00",2235,0.023,98.3,-0.159,96.6,13.1
"2023-09-18 00:00:00",2236,-0.074,98.8,-0.274,97.3,13.06
"2023-09-18 01:00:00",2237,0.021,98.5,-0.114,96.9,13.02
"2023-09-18 02:00:00",2238,-0.047,98.9,-0.199,97.5,12.98
"2023-09-18 03:00:00",2239,-0.243,99.1,-0.363,97.9,12.96
"2023-09-18 04:00:00",2240,-0.261,99.1,-0.37,98.2,12.92
"2023-09-18 05:00:00",2241,-0.36,99.1,-0.51,98.3,12.9
"2023-09-18 06:00:00",2242,-0.352,99.2,-0.474,98.4,12.88
"2023-09-18 07:00:00",2243,-0.433,99.1,-0.548,98.3,12.86
"2023-09-18 08:00:00",2244,-0.418,99,-0.523,98.2,12.86
"2023-09-18 09:00:00",2245,-0.307,98.4,-0.422,98,12.9
"2023-09-18 10:00:00",2246,-0.089,97.8,-0.185,97.7,12.95
"2023-09-18 11:00:00",2247,0.552,93.2,0.463,95.4,13
"2023-09-18 12:00:00",2248,1.421,89.2,1.547,90.5,13.14
"2023-09-18 13:00:00",2249,2.029,85.9,2.071,86.7,13.32
"2023-09-18 14:00:00",2250,2.293,85.2,2.321,85.8,13.44
"2023-09-18 15:00:00",2251,2.456,82.7,2.509,83,13.49
"2023-09-18 16:00:00",2252,3.255,78.53,3.313,78.43,13.66
"2023-09-18 17:00:00",2253,3.137,80.4,3.144,80.6,13.77
"2023-09-18 18:00:00",2254,2.259,85.7,2.199,86.2,13.8
"2023-09-18 19:00:00",2255,1.686,88.1,1.516,89.3,13.58
"2023-09-18 20:00:00",2256,1.11,89.7,0.779,91,13.38
"2023-09-18 21:00:00",2257,0.587,93.9,0.226,93.9,13.25
"2023-09-18 22:00:00",2258,0.036,92.5,-0.302,94.3,13.14
"2023-09-18 23:00:00",2259,-0.258,91.2,-0.877,93.6,13.07
"2023-09-19 00:00:00",2260,0.028,89.3,-0.41,92,13
"2023-09-19 01:00:00",2261,-0.043,91.1,-0.397,93,12.96
"2023-09-19 02:00:00",2262,0.558,92.8,0.07,91.7,12.91
"2023-09-19 03:00:00",2263,-0.043,92.5,-0.364,92.9,12.88
"2023-09-19 04:00:00",2264,0.416,87.7,0.011,90.9,12.86
"2023-09-19 05:00:00",2265,0.261,94.2,-0.034,94.2,12.83
"2023-09-19 06:00:00",2266,0.067,89.8,-0.197,91.3,12.83
"2023-09-19 07:00:00",2267,0.024,92.6,-0.226,93,12.83
"2023-09-19 08:00:00",2268,-0.662,88.6,-0.986,90.2,12.83
"2023-09-19 09:00:00",2269,0.502,75.75,0.186,76.54,12.88
"2023-09-19 10:00:00",2270,3.002,55.39,2.842,57.17,13.01
"2023-09-19 11:00:00",2271,4.709,43.71,4.745,43.99,13.66
"2023-09-19 12:00:00",2272,5.081,46.71,5.378,46.64,14.4
"2023-09-19 13:00:00",2273,4.746,44.86,4.791,44.38,14.19
"2023-09-19 14:00:00",2274,4.366,57,4.336,56.94,14.05
"2023-09-19 15:00:00",2275,3.94,53.55,3.959,53.34,14.07
"2023-09-19 16:00:00",2276,3.218,73.26,3.155,72.78,14.08
"2023-09-19 17:00:00",2277,3.144,56.96,3.128,56.2,14.06
"2023-09-19 18:00:00",2278,2.948,68.54,2.859,69.33,13.94
"2023-09-19 19:00:00",2279,1.626,86.2,1.408,87.2,13.68
"2023-09-19 20:00:00",2280,0.427,83.2,0.12,85.4,13.47
"2023-09-19 21:00:00",2281,0.766,81.1,-0.143,85,13.32
"2023-09-19 22:00:00",2282,-0.164,75.49,-1.006,78.75,13.2
"2023-09-19 23:00:00",2283,-1.236,82.3,-1.649,83.9,13.12
"2023-09-20 00:00:00",2284,-2.542,80.5,-3.383,82.6,13.07
"2023-09-20 01:00:00",2285,-2.781,77.42,-3.491,81.1,13.04
"2023-09-20 02:00:00",2286,-3.139,79.2,-3.832,81.4,13
"2023-09-20 03:00:00",2287,-3.248,75.19,-3.913,78.52,12.97
"2023-09-20 04:00:00",2288,-3.05,72.82,-3.774,75.22,12.94
"2023-09-20 05:00:00",2289,-2.537,69.94,-3.021,71.89,12.91
"2023-09-20 06:00:00",2290,-2.885,72.89,-3.341,75.29,12.89
"2023-09-20 07:00:00",2291,-2.91,71.35,-3.345,73.34,12.87
"2023-09-20 08:00:00",2292,-2.504,68.08,-2.811,69.73,12.87
"2023-09-20 09:00:00",2293,-0.819,63.86,-0.998,65.03,12.91
"2023-09-20 10:00:00",2294,0.983,55.13,0.857,56.4,13.05
"2023-09-20 11:00:00",2295,2.78,50.31,2.856,49.18,13.69
"2023-09-20 12:00:00",2296,2.814,48.58,3.169,47.38,14.53
"2023-09-20 13:00:00",2297,2.769,52.21,3.074,51.25,14.61
"2023-09-20 14:00:00",2298,3.105,47.65,3.475,46.66,14.22
"2023-09-20 15:00:00",2299,3.105,49.2,3.478,49.13,14.2
"2023-09-20 16:00:00",2300,2.458,61.82,2.468,61.96,14.24
"2023-09-20 17:00:00",2301,2.12,65.42,2.207,65.42,14.23
"2023-09-20 18:00:00",2302,1.102,77.27,1.084,77.2,13.95
"2023-09-20 19:00:00",2303,0.199,89.6,0.13,89.4,13.68
"2023-09-20 20:00:00",2304,-1.196,98,-1.256,96.5,13.49
"2023-09-20 21:00:00",2305,-2.385,97.5,-2.474,96.8,13.33
"2023-09-20 22:00:00",2306,-3.165,96.3,-3.288,95.9,13.21
"2023-09-20 23:00:00",2307,-2.991,92.8,-3.124,94.6,13.11
"2023-09-21 00:00:00",2308,-2.681,92.8,-2.762,92.9,13.06
"2023-09-21 01:00:00",2309,-2.47,92.5,-2.557,92.6,13.03
"2023-09-21 02:00:00",2310,-2.226,95.6,-2.306,94.6,12.99
"2023-09-21 03:00:00",2311,-2.096,94.3,-2.212,94.2,12.97
"2023-09-21 04:00:00",2312,-2.13,96.1,-2.26,95.4,12.94
"2023-09-21 05:00:00",2313,-2.939,96.2,-3.088,95.6,12.91
"2023-09-21 06:00:00",2314,-3.144,95.6,-3.343,95.4,12.88
"2023-09-21 07:00:00",2315,-3.443,96.4,-3.549,95.8,12.86
"2023-09-21 08:00:00",2316,-3.306,93.1,-3.465,94.5,12.84
"2023-09-21 09:00:00",2317,-3.16,92.7,-3.339,93.9,12.88
"2023-09-21 10:00:00",2318,-3.057,92,-3.229,93.4,12.93
"2023-09-21 11:00:00",2319,-2.933,92.2,-3.069,93.2,13.04
"2023-09-21 12:00:00",2320,-2.815,92.7,-2.999,93.2,13.19
"2023-09-21 13:00:00",2321,-2.792,92.9,-2.952,93.6,13.34
"2023-09-21 14:00:00",2322,-2.853,93.3,-2.982,94,13.48
"2023-09-21 15:00:00",2323,-2.945,93.6,-3.075,93.9,13.65
"2023-09-21 16:00:00",2324,-2.942,92.1,-3.095,93.3,13.78
"2023-09-21 17:00:00",2325,-3.374,93.9,-3.51,94.2,13.77
"2023-09-21 18:00:00",2326,-3.491,92.5,-3.639,93.5,13.61
"2023-09-21 19:00:00",2327,-3.555,92.1,-3.709,93.2,13.42
"2023-09-21 20:00:00",2328,-3.535,92.4,-3.674,93.3,13.27
"2023-09-21 21:00:00",2329,-3.774,94,-3.885,94.1,13.15
"2023-09-21 22:00:00",2330,-3.845,91.9,-3.995,93.1,13.07
"2023-09-21 23:00:00",2331,-3.864,93,-4.017,93.6,12.99
"2023-09-22 00:00:00",2332,-3.976,93.2,-4.091,94.2,12.93
"2023-09-22 01:00:00",2333,-3.771,90.7,-3.948,91.6,12.88
"2023-09-22 02:00:00",2334,-3.974,88,-4.165,90.3,12.84
"2023-09-22 03:00:00",2335,-3.921,88.5,-4.162,90.3,12.82
"2023-09-22 04:00:00",2336,-4.295,82.1,-4.624,85.8,12.82
"2023-09-22 05:00:00",2337,-4.964,88.8,-5.374,90.9,12.8
"2023-09-22 06:00:00",2338,-5.394,87.7,-6.059,89,12.79
"2023-09-22 07:00:00",2339,-5.976,90.1,-6.603,90.1,12.79
"2023-09-22 08:00:00",2340,-6.179,83.7,-6.749,85.1,12.81
"2023-09-22 09:00:00",2341,-5.579,82.1,-6.038,83.6,12.89
"2023-09-22 10:00:00",2342,-4.457,80.4,-4.675,81.2,13.1
"2023-09-22 11:00:00",2343,-3.272,77.4,-3.307,77.26,13.6
"2023-09-22 12:00:00",2344,-2.737,75.7,-2.787,75.59,14.24
"2023-09-22 13:00:00",2345,-2.189,76.95,-2.281,78.16,14.55
"2023-09-22 14:00:00",2346,-2.412,85.4,-2.505,85.5,14.55
"2023-09-22 15:00:00",2347,-2.752,87,-2.857,87.7,14.44
"2023-09-22 16:00:00",2348,-2.797,87.3,-2.945,87.8,14.36
"2023-09-22 17:00:00",2349,-2.932,92.8,-3.033,93.1,14.15
"2023-09-22 18:00:00",2350,-3.542,94.8,-3.636,94.5,13.92
"2023-09-22 19:00:00",2351,-3.749,95,-3.858,94.7,13.69
"2023-09-22 20:00:00",2352,-3.934,93.5,-4.063,93.7,13.5
"2023-09-22 21:00:00",2353,-3.968,93.5,-4.102,93.4,13.35
"2023-09-22 22:00:00",2354,-4.056,94.7,-4.2,94.6,13.23
"2023-09-22 23:00:00",2355,-4.182,94.7,-4.315,94.2,13.13
"2023-09-23 00:00:00",2356,-4.26,94.2,-4.391,94.1,13.07
"2023-09-23 01:00:00",2357,-4.263,92.8,-4.398,93.1,13.03
"2023-09-23 02:00:00",2358,-4.462,92.6,-4.633,92.1,12.99
"2023-09-23 03:00:00",2359,-4.744,91.6,-4.961,92.5,12.95
"2023-09-23 04:00:00",2360,-4.359,90.7,-4.506,92.4,12.93
"2023-09-23 05:00:00",2361,-4.607,92.1,-4.712,92.7,12.9
"2023-09-23 06:00:00",2362,-4.488,93.3,-4.649,93.4,12.87
"2023-09-23 07:00:00",2363,-4.421,95.1,-4.524,94,12.85
"2023-09-23 08:00:00",2364,-4.515,94.6,-4.589,94.1,12.84
"2023-09-23 09:00:00",2365,-4.234,92.1,-4.152,90.3,12.89
"2023-09-23 10:00:00",2366,-4.208,89,-3.902,87.2,13.03
"2023-09-23 11:00:00",2367,-3.423,83.6,-3.316,83.4,13.37
"2023-09-23 12:00:00",2368,-2.274,80.3,-1.899,79.7,13.86
"2023-09-23 13:00:00",2369,-2.617,75.93,-2.434,76.65,14.57
"2023-09-23 14:00:00",2370,-2.791,67.7,-2.835,67.76,14.73
"2023-09-23 15:00:00",2371,-2.388,58.57,-2.504,60.97,14.58
"2023-09-23 16:00:00",2372,-2.189,60.97,-2.104,61.83,14.39
"2023-09-23 17:00:00",2373,-2.468,70.78,-2.417,71.54,14.2
"2023-09-23 18:00:00",2374,-3.441,72.45,-3.57,72.73,13.98
"2023-09-23 19:00:00",2375,-3.795,68.76,-3.932,69.79,13.73
"2023-09-23 20:00:00",2376,-4.027,69.6,-4.289,73.44,13.54
"2023-09-23 21:00:00",2377,-4.363,76.94,-4.68,76.8,13.37
"2023-09-23 22:00:00",2378,-4.759,75.24,-5.15,76.78,13.23
"2023-09-23 23:00:00",2379,-5.955,83.6,-6.321,84.4,13.14
"2023-09-24 00:00:00",2380,-9.11,84.9,-9.78,86.6,13.06
"2023-09-24 01:00:00",2381,-9.17,86,-9.88,86.2,13.01
"2023-09-24 02:00:00",2382,-10.42,90.7,-11,90.7,12.99
"2023-09-24 03:00:00",2383,-10.87,89.5,-11.41,89.8,12.96
"2023-09-24 04:00:00",2384,-10.88,87.3,-11.41,87.6,12.92
"2023-09-24 05:00:00",2385,-10.97,87.2,-11.58,87.7,12.88
"2023-09-24 06:00:00",2386,-11.09,84.7,-11.57,85.8,12.85
"2023-09-24 07:00:00",2387,-10.92,87.4,-11.49,87.7,12.83
"2023-09-24 08:00:00",2388,-10.55,80.8,-10.96,81.8,12.83
"2023-09-24 09:00:00",2389,-9.52,77.78,-9.9,78.6,12.95
"2023-09-24 10:00:00",2390,-7.283,71.26,-7.758,72.94,13.32
"2023-09-24 11:00:00",2391,-5.719,70.57,-5.944,71.74,14.79
"2023-09-24 12:00:00",2392,-4.53,68.22,-4.566,68.77,14.86
"2023-09-24 13:00:00",2393,-3.062,66.89,-3.028,67.17,14.4
"2023-09-24 14:00:00",2394,-2.445,63.17,-2.455,64.33,14.36
"2023-09-24 15:00:00",2395,-1.91,63.1,-2.208,65.23,14.36
"2023-09-24 16:00:00",2396,-2.194,61.59,-2.693,63.85,14.35
"2023-09-24 17:00:00",2397,-3.33,65.79,-3.864,67.47,14.39
"2023-09-24 18:00:00",2398,-4.47,67.39,-5.161,69.04,14.43
"2023-09-24 19:00:00",2399,-5.775,64.95,-6.632,68.38,13.97
"2023-09-24 20:00:00",2400,-6.286,69.81,-7.282,72.66,13.7
"2023-09-24 21:00:00",2401,-7.155,71.09,-7.877,73.21,13.51
"2023-09-24 22:00:00",2402,-8.01,74.88,-8.67,76.64,13.36
"2023-09-24 23:00:00",2403,-8.32,78.12,-9.06,80.2,13.24
"2023-09-25 00:00:00",2404,-8.01,74.54,-8.7,76.47,13.14
"2023-09-25 01:00:00",2405,-8.55,78.6,-9.24,80.3,13.07
"2023-09-25 02:00:00",2406,-7.878,69.94,-8.79,70.97,13.02
"2023-09-25 03:00:00",2407,-7.692,75.06,-8.46,78.74,12.98
"2023-09-25 04:00:00",2408,-6.553,65.61,-7.303,67.12,12.96
"2023-09-25 05:00:00",2409,-6.69,69.09,-7.287,70.74,12.92
"2023-09-25 06:00:00",2410,-6.941,75.76,-7.715,76.51,12.89
"2023-09-25 07:00:00",2411,-8.5,79.08,-9.21,80.6,12.86
"2023-09-25 08:00:00",2412,-9.35,75.71,-9.92,77.29,12.87
"2023-09-25 09:00:00",2413,-7.935,71.23,-8.36,72.8,12.96
"2023-09-25 10:00:00",2414,-6.44,67.84,-6.859,69.83,13.24
"2023-09-25 11:00:00",2415,-4.907,64.83,-5.162,66.03,14.43
"2023-09-25 12:00:00",2416,-3.103,62.5,-3.189,62.92,14.83
"2023-09-25 13:00:00",2417,-2.026,58.61,-1.93,59.4,14.37
"2023-09-25 14:00:00",2418,-1.857,59.52,-1.802,60.35,14.36
"2023-09-25 15:00:00",2419,-1.337,46.86,-1.24,46.42,14.34
"2023-09-25 16:00:00",2420,-0.286,62.8,-0.528,65.92,14.34
"2023-09-25 17:00:00",2421,-2.284,65.33,-2.798,68.38,14.36
"2023-09-25 18:00:00",2422,-4.777,66.57,-5.628,68.76,14.4
"2023-09-25 19:00:00",2423,-6.494,75.11,-7.451,76.76,13.96
"2023-09-25 20:00:00",2424,-7.89,74.88,-8.83,77.35,13.67
"2023-09-25 21:00:00",2425,-8.67,79.94,-9.42,81.6,13.5
"2023-09-25 22:00:00",2426,-8.98,75.65,-9.6,77.51,13.35
"2023-09-25 23:00:00",2427,-8.6,75.47,-9.22,77.43,13.21
"2023-09-26 00:00:00",2428,-9,75.75,-9.61,77.58,13.11
"2023-09-26 01:00:00",2429,-9.02,72.78,-9.71,74.7,13.06
